loan_id,customer_id,loan_type,loan_amount,interest_rate,start_date,status
L06581,C08094,Car,3123728.14,13.59,15-10-2022,Closed
L06582,C10730,Car,302190.07,9.28,02-02-2023,Closed
L06583,C03160,Personal,3373590.6,11.48,11-05-2024,Active
L06584,C09696,Car,1912114.13,10.27,25-09-2024,Closed
L06585,C03464,Home,3234521.45,13.88,28-06-2025,Closed
L06586,C07783,Home,936928.91,13.12,22-11-2025,Closed
L06587,C11897,Personal,1753949.26,7.53,20-03-2026,Closed
L06588,C11023,Car,1202065.23,8.91,03-04-2024,Closed
L06589,C11599,Home,4611466.13,11.54,24-07-2024,Active
L06590,C02880,Personal,1107441.68,12.21,27-04-2021,Active
L06591,C07201,Car,140924.43,10.36,23-11-2023,Closed
L06592,C09584,Car,115602.81,9.31,15-04-2022,Active
L06593,C04955,Personal,3211457.44,14.76,09-03-2026,Closed
L06594,C07714,Home,4137615.52,11.01,27-03-2023,Active
L06595,C07604,Home,232183.41,14.34,14-03-2024,Closed
L06596,C00694,Personal,2005407.08,7.08,17-05-2023,Closed
L06597,C08486,Personal,4597018.85,8.14,07-03-2025,Active
L06598,C07848,Car,4259011.42,9.15,08-07-2022,Closed
L06599,C05092,Car,2589432.07,10.29,15-09-2021,Closed
L06600,C03196,Personal,3338057.36,14.45,30-03-2026,Closed
L06601,C10548,Car,1166191.4,7.34,24-01-2022,Closed
L06602,C11850,Personal,2850495.4,12.39,19-02-2024,Closed
L06603,C01936,Car,945039.15,8.51,20-03-2022,Closed
L06604,C03546,Car,2038808.56,11.25,05-07-2021,Active
L06605,C00485,Car,725127.92,11.54,04-02-2026,Closed
L06606,C05319,Personal,3858639.34,8.1,01-11-2023,Closed
L06607,C02274,Personal,2677327.7,7.94,18-02-2026,Active
L06608,C11767,Home,3233902.54,8.18,14-11-2024,Closed
L06609,C07638,Personal,968901.03,13.82,17-12-2022,Closed
L06610,C03728,Car,4189255.55,10.99,05-07-2023,Active
L06611,C00950,Car,3846398.42,9.2,21-05-2024,Active
L06612,C00944,Personal,4151967.9,9.45,28-06-2022,Active
L06613,C07221,Car,3261694.51,11.97,29-11-2024,Active
L06614,C01833,Home,2137103.19,11.93,09-03-2026,Active
L06615,C08651,Car,126462.69,14.62,07-12-2022,Closed
L06616,C02195,Home,2705658.5,14.47,09-07-2021,Closed
L06617,C03639,Home,1767469.29,12.16,14-12-2025,Active
L06618,C05910,Car,4959304.76,13.93,18-06-2025,Active
L06619,C09357,Home,1979554.57,13.08,24-05-2025,Closed
L06620,C00401,Home,3128372.55,14.1,26-10-2022,Active
L06621,C02658,Car,4574920.49,11.37,12-09-2025,Active
L06622,C05579,Car,2991516.27,13.41,02-09-2023,Active
L06623,C07292,Personal,1094315.93,11.63,02-07-2025,Closed
L06624,C06216,Home,2098295.53,12.3,23-08-2021,Active
L06625,C08400,Personal,4440154.82,13.2,27-05-2022,Active
L06626,C10380,Home,4318185.59,14.99,09-05-2021,Active
L06627,C11674,Car,202700.57,9.21,22-05-2025,Closed
L06628,C01735,Home,1660381.66,11.46,23-11-2023,Active
L06629,C07350,Personal,4196422.97,7.48,09-09-2024,Closed
L06630,C02584,Home,4620748.06,7.19,12-04-2025,Active
L06631,C02393,Home,1338565.18,10.82,27-04-2022,Active
L06632,C08778,Home,3730344.7,12.12,22-09-2021,Closed
L06633,C00287,Personal,3275816.26,11.13,30-03-2026,Closed
L06634,C10557,Home,2826673.15,11.56,30-11-2023,Active
L06635,C07755,Car,445543.16,7.02,06-03-2026,Closed
L06636,C03940,Home,306463.94,7.58,02-06-2024,Active
L06637,C03995,Home,4254494.47,14.56,22-11-2021,Closed
L06638,C01661,Car,3664420.77,8.41,16-09-2023,Closed
L06639,C00558,Home,4620811.44,12.48,30-12-2024,Active
L06640,C00674,Personal,518926.39,9.27,09-11-2023,Active
L06641,C02919,Home,1684488.38,12.56,31-10-2025,Closed
L06642,C07573,Home,1725728.78,10.69,15-11-2021,Active
L06643,C09343,Car,1291893.67,9.05,20-07-2024,Closed
L06644,C04590,Home,3334910.31,8.27,12-08-2025,Active
L06645,C06689,Personal,591482.71,9.36,02-08-2023,Closed
L06646,C05174,Home,436672.34,10.1,12-02-2022,Closed
L06647,C06033,Personal,2660654.38,13.07,13-01-2023,Active
L06648,C04128,Car,2197050.27,8.05,28-05-2025,Closed
L06649,C00559,Home,546157.23,9.08,06-05-2025,Active
L06650,C08090,Personal,261331.95,11.86,26-11-2022,Active
L06651,C01518,Personal,1653160.43,11.02,26-04-2025,Active
L06652,C00690,Car,1049961.04,7.57,06-06-2025,Active
L06653,C09891,Personal,872210.23,14.77,15-09-2022,Closed
L06654,C01756,Personal,4735994.61,11.79,08-01-2026,Active
L06655,C08628,Personal,4989275.27,9.22,08-08-2022,Active
L06656,C05877,Car,4595355.09,12.13,01-11-2022,Active
L06657,C03725,Home,3063092.96,11.57,04-01-2024,Closed
L06658,C10899,Personal,3090668.54,12.33,29-12-2021,Active
L06659,C02593,Home,2741298.67,10.31,15-06-2025,Closed
L06660,C07879,Home,325429.73,7.03,02-05-2025,Closed
L06661,C07006,Personal,1817015.42,11.49,16-11-2022,Active
L06662,C05230,Personal,480634.32,9.19,01-01-2023,Active
L06663,C09294,Personal,252692.51,13.62,07-11-2025,Closed
L06664,C00738,Home,2664625.37,13.38,29-04-2021,Closed
L06665,C11603,Car,1010321.69,13.17,14-05-2021,Active
L06666,C11575,Car,4810849.59,8.24,07-07-2021,Closed
L06667,C01329,Home,81054.41,13.69,17-05-2024,Closed
L06668,C04793,Home,4790620.79,7.5,04-09-2024,Closed
L06669,C02447,Home,2594852.45,9.64,22-07-2021,Active
L06670,C10214,Home,106814.2,8.43,16-05-2023,Active
L06671,C01287,Personal,4868539.76,14.23,03-05-2025,Closed
L06672,C08542,Personal,1263768.23,8.22,15-07-2023,Active
L06673,C02143,Car,1412842.09,8.44,27-12-2025,Active
L06674,C03638,Home,3028282.07,8.52,23-05-2024,Closed
L06675,C01356,Personal,127626.12,8.41,02-03-2025,Closed
L06676,C04657,Personal,3405629.35,14.56,14-07-2022,Active
L06677,C07224,Home,2422235.28,12.47,25-10-2023,Active
L06678,C05790,Car,1108888.53,8,14-07-2022,Active
L06679,C06241,Personal,3929178.11,9.91,06-06-2021,Closed
L06680,C05819,Home,4286213.39,12.62,15-12-2024,Active
L06681,C03724,Personal,1608496.69,7.47,24-01-2022,Active
L06682,C05548,Home,2106199.71,7.63,16-01-2024,Active
L06683,C05694,Car,3908645.73,11.83,12-08-2021,Closed
L06684,C02033,Personal,3988180.58,8,17-07-2021,Active
L06685,C01189,Car,4125442.39,11.15,19-11-2024,Active
L06686,C05104,Car,1655322.56,10.12,08-03-2026,Closed
L06687,C00866,Home,4089787.78,11.01,20-04-2025,Active
L06688,C10362,Personal,1113044.43,12.84,27-02-2022,Active
L06689,C06942,Personal,2688064.87,12.32,09-08-2022,Active
L06690,C05274,Car,3364102.66,13.76,05-09-2025,Active
L06691,C04971,Personal,3935911.95,11.87,18-07-2023,Active
L06692,C09670,Home,3018401.49,8.89,19-06-2024,Active
L06693,C10305,Personal,989719.41,7.18,12-11-2025,Active
L06694,C10536,Car,2469955.98,13.03,04-07-2024,Closed
L06695,C05846,Personal,2919039.32,11.33,18-12-2021,Active
L06696,C02267,Home,3683893.39,13.43,10-09-2023,Closed
L06697,C03969,Home,3124263.64,8.67,14-08-2023,Active
L06698,C07894,Car,224100.83,7.01,14-04-2024,Closed
L06699,C05042,Home,539538.11,12.61,08-09-2022,Active
L06700,C11755,Home,2144864.9,10.32,17-05-2022,Closed
L06701,C11953,Personal,4077353.39,7.62,22-05-2021,Active
L06702,C09221,Personal,1935677.14,13.99,03-07-2024,Active
L06703,C11048,Home,4221378.9,8.28,15-07-2022,Closed
L06704,C02714,Personal,1446156.88,9.96,13-09-2025,Active
L06705,C08184,Personal,2159527.92,14.75,26-10-2023,Closed
L06706,C02053,Home,2453337.05,8.69,01-02-2023,Closed
L06707,C11093,Personal,3159558.91,13.5,19-07-2024,Closed
L06708,C00711,Car,1013804.78,7.72,08-01-2025,Closed
L06709,C02705,Personal,1137511.95,8.37,02-02-2022,Active
L06710,C07580,Car,4554342.18,11.05,11-05-2023,Active
L06711,C10704,Car,1511412.59,11.41,04-01-2023,Active
L06712,C04608,Car,1993029.24,11.57,06-04-2022,Closed
L06713,C04705,Home,1754233.72,10.16,22-07-2023,Closed
L06714,C01580,Personal,826767.09,11.01,16-11-2024,Active
L06715,C04708,Personal,2914503.16,8.34,02-07-2022,Active
L06716,C09521,Car,2071161.09,11.17,12-07-2024,Closed
L06717,C00721,Personal,4993123.1,7.21,25-03-2022,Active
L06718,C00248,Home,177019.41,13.32,01-07-2025,Active
L06719,C06031,Home,459103.29,13.27,27-12-2023,Closed
L06720,C05839,Car,2561150.3,7.62,09-06-2023,Closed
L06721,C10004,Car,1473668.12,13.63,04-02-2024,Active
L06722,C09592,Car,1027278.25,11.74,19-02-2025,Closed
L06723,C09700,Home,2953792.09,13.06,29-03-2026,Active
L06724,C08186,Personal,3987579.48,11.31,20-11-2023,Closed
L06725,C06219,Personal,4903655.7,9.26,28-03-2026,Closed
L06726,C02332,Personal,940299.69,14.7,12-11-2022,Closed
L06727,C09499,Home,707373.03,12.97,14-01-2024,Active
L06728,C07068,Personal,3220365.42,14.21,17-07-2022,Active
L06729,C03240,Home,1243331.18,10.11,29-03-2022,Closed
L06730,C00145,Car,2989807.22,8.75,12-07-2023,Active
L06731,C08805,Car,2715052.22,12.9,09-03-2026,Closed
L06732,C03760,Car,4486333.57,11.64,19-01-2024,Closed
L06733,C05229,Personal,4504881,14.58,24-11-2023,Active
L06734,C08622,Car,3158774.93,12.14,23-08-2025,Active
L06735,C01053,Home,2386182.77,10.15,20-06-2025,Active
L06736,C11178,Personal,2853858.08,7.91,14-02-2026,Active
L06737,C03466,Home,1149737.27,7.22,02-03-2022,Closed
L06738,C00103,Home,2256076.95,9.32,23-06-2022,Active
L06739,C06929,Home,1298234.61,12.25,20-02-2025,Active
L06740,C06374,Home,4430062.67,8.53,05-11-2024,Closed
L06741,C07779,Car,552752.62,8.86,20-02-2023,Closed
L06742,C06049,Personal,3859192.19,12.52,23-11-2022,Closed
L06743,C03803,Home,346455.98,10.25,10-07-2022,Active
L06744,C04108,Home,4885331.58,7.31,01-04-2025,Closed
L06745,C10857,Personal,941944.86,13.63,31-07-2025,Closed
L06746,C07552,Home,1336728.47,7.54,31-07-2024,Active
L06747,C08258,Car,1763215.42,8.93,03-09-2024,Closed
L06748,C00690,Personal,2645545.54,9.28,21-10-2022,Active
L06749,C01482,Home,1106370.46,13.8,24-08-2023,Active
L06750,C07447,Personal,4323805.78,10.43,01-03-2024,Closed
L06751,C11980,Home,2027289.16,13.59,29-05-2022,Closed
L06752,C03249,Car,3722378.09,8.45,27-07-2025,Active
L06753,C10804,Personal,3865782.39,8.26,12-08-2022,Active
L06754,C09729,Personal,2091641.36,10.87,21-04-2025,Active
L06755,C06109,Car,2474278.7,14.88,21-08-2022,Closed
L06756,C04711,Personal,146524.49,13.78,07-09-2021,Closed
L06757,C06755,Car,4772599.35,13.4,20-09-2023,Active
L06758,C04487,Home,3760045.3,11.67,13-06-2025,Closed
L06759,C09565,Home,3948220.36,10.47,23-02-2023,Active
L06760,C04366,Home,1259830.36,14.28,15-09-2023,Active
L06761,C07513,Car,4503368.29,9.6,28-04-2025,Active
L06762,C09555,Home,65468.45,10.99,04-09-2021,Active
L06763,C03610,Personal,2800828.65,13.9,12-09-2025,Active
L06764,C03325,Home,2752444.88,12.19,04-03-2026,Closed
L06765,C04693,Home,2599633.23,8.07,03-04-2023,Active
L06766,C09127,Home,3252441.79,8.76,02-02-2025,Closed
L06767,C03864,Personal,2271102.05,11.76,01-08-2022,Active
L06768,C05263,Car,3021401.15,11.35,27-02-2022,Closed
L06769,C06662,Home,854415.75,14.55,12-12-2024,Closed
L06770,C09229,Personal,2201937.33,12.23,09-10-2023,Closed
L06771,C06505,Home,3136075.24,10.61,21-02-2023,Active
L06772,C04812,Car,688217,9.56,15-12-2024,Closed
L06773,C07373,Car,2795168.02,14.67,24-01-2022,Closed
L06774,C00430,Personal,2295813.02,12.1,05-05-2021,Closed
L06775,C08116,Car,2026568.89,8.91,28-04-2024,Closed
L06776,C02360,Personal,4485921.58,11.58,26-12-2024,Closed
L06777,C01838,Personal,4492694.74,7.37,07-11-2023,Closed
L06778,C08080,Personal,-97042.66,11.1,15-07-2025,Closed
L06779,C00038,Car,-3319112.97,10.22,04-12-2025,Closed
L06780,C02480,Car,3638969.33,9.9,12-08-2022,Closed
L06781,C05227,Personal,2675232.52,13.88,03-09-2025,Active
L06782,C08708,Car,3109899.62,7.29,28-08-2025,Closed
L06783,C00606,Car,1361896.13,8.62,22-11-2025,Closed
L06784,C11016,Personal,3309548.6,12.72,15-06-2023,Active
L06785,C01662,Home,911729.05,8.01,11-12-2022,Closed
L06786,C01174,Car,4717903.6,9.67,21-08-2025,Closed
L06787,C01585,Personal,1384427.41,10.37,09-04-2025,Active
L06788,C07903,Personal,3735588.91,10.25,07-06-2023,Active
L06789,C06120,Car,3620800.74,7.57,24-11-2024,Active
L06790,C00167,Home,363681.76,7.25,11-02-2023,Closed
L06791,C05888,Personal,4703747.97,14.24,25-11-2023,Active
L06792,C08230,Personal,845898.82,11.45,27-04-2023,Active
L06793,C06932,Home,3719852.26,7.18,18-07-2023,Active
L06794,C05870,Personal,2579427.59,13.15,05-02-2025,Active
L06795,C01667,Car,1167591.81,10.97,04-08-2022,Closed
L06796,C10476,Home,1230098.54,11.96,09-01-2024,Closed
L06797,C02525,Personal,2950692.55,14.99,09-02-2024,Active
L06798,C01378,Personal,4692515.73,9.79,29-09-2025,Active
L06799,C09953,Home,2226693.47,10.8,03-11-2023,Active
L06800,C10916,Car,217838.66,8.69,10-12-2025,Active
L06801,C02548,Personal,2819503.02,11.01,09-05-2024,Active
L06802,C06529,Personal,2457852.07,9.65,04-06-2022,Closed
L06803,C05710,Personal,1365715.52,7.62,27-04-2026,Closed
L06804,C11392,Car,1511719.21,13.38,28-02-2022,Active
L06805,C06489,Car,3942728.87,7.1,07-06-2024,Active
L06806,C10876,Car,2202700.21,14.43,22-07-2023,Closed
L06807,C08213,Home,67788.4,11.89,24-06-2022,Closed
L06808,C11512,Home,608340.12,8.97,15-12-2023,Active
L06809,C00025,Car,1558662.28,13.55,21-05-2023,Closed
L06810,C08005,Car,1356047.38,14.18,21-04-2024,Active
L06811,C11965,Personal,1220358.77,13.37,11-07-2024,Active
L06812,C05100,Car,2317188.84,11.77,27-07-2022,Closed
L06813,C01445,Home,2253660.18,14.91,12-06-2023,Closed
L06814,C08683,Home,4663116.62,11.38,22-10-2022,Closed
L06815,C11822,Car,4043749.78,7.03,12-10-2023,Active
L06816,C10998,Car,4308272.06,9.27,14-05-2024,Closed
L06817,C09678,Personal,-740499.12,13.35,01-09-2023,Closed
L06818,C04782,Car,4263315.1,8.37,25-10-2023,Active
L06819,C07134,Personal,357442.75,12.37,03-02-2022,Active
L06820,C09895,Car,3137585.51,11.3,25-10-2023,Active
L06821,C10752,Personal,3677200.1,13.88,18-01-2024,Active
L06822,C09817,Personal,3263273.12,8.45,18-08-2022,Closed
L06823,C06403,Personal,410467.24,13.05,03-09-2025,Closed
L06824,C11210,Personal,269499.48,8.29,24-04-2024,Closed
L06825,C00404,Home,4526139.42,11.82,13-03-2024,Closed
L06826,C01035,Car,4235463.06,14.35,27-10-2023,Active
L06827,C00172,Personal,2347627.32,10.53,18-09-2022,Active
L06828,C06818,Personal,-597481,8.24,01-06-2025,Active
L06829,C01915,Car,1477195.93,9.28,10-01-2023,Active
L06830,C08292,Home,83091.85,11.26,21-06-2022,Active
L06831,C01012,Car,3449931.24,7.43,15-09-2021,Active
L06832,C10450,Personal,3203849.41,8.36,06-10-2025,Active
L06833,C09209,Home,4450313.8,8.78,25-02-2022,Active
L06834,C08224,Car,3331617.01,8.21,19-01-2025,Closed
L06835,C08131,Car,3658865.24,14.9,31-01-2025,Closed
L06836,C03884,Home,1863253.89,12.04,23-12-2022,Active
L06837,C09097,Home,2131803.31,14.41,24-11-2025,Closed
L06838,C10121,Car,3536746.71,13.41,21-09-2025,Closed
L06839,C05289,Home,556055.35,12.47,08-08-2023,Closed
L06840,C02460,Home,4967254.87,7.57,27-03-2023,Active
L06841,C07242,Car,831277.28,7.29,18-01-2023,Active
L06842,C06936,Home,2760102.89,8.91,11-01-2026,Active
L06843,C07040,Home,2566990.38,9.69,31-03-2026,Active
L06844,C08696,Personal,1953390.4,13.42,10-07-2025,Active
L06845,C07220,Personal,239454.45,10.33,09-11-2021,Active
L06846,C08997,Home,772360.73,11.49,17-02-2022,Active
L06847,C05656,Personal,2850339.44,11.16,24-12-2023,Active
L06848,C09268,Car,1876402.51,8.31,28-02-2024,Closed
L06849,C05635,Home,3139236.08,10.83,07-09-2024,Closed
L06850,C03779,Car,718393.38,12.42,05-10-2025,Active
L06851,C00533,Car,1773752.93,13.92,16-11-2024,Active
L06852,C01355,Personal,2945484.3,7.72,21-09-2021,Active
L06853,C09086,Home,1560990.48,8.77,05-06-2021,Active
L06854,C03649,Home,243697.66,10.83,15-12-2022,Closed
L06855,C07381,Car,3688492.41,10.54,24-10-2022,Active
L06856,C11598,Personal,1082554.34,11.02,22-05-2021,Closed
L06857,C03071,Home,4698174.17,10.4,01-04-2022,Active
L06858,C00755,Home,-540244.58,13.17,08-02-2023,Closed
L06859,C05448,Personal,791241.89,12.91,05-12-2025,Closed
L06860,C02232,Car,1895842.14,12.45,30-11-2022,Closed
L06861,C06364,Car,628370.19,8.07,29-12-2025,Closed
L06862,C06823,Home,1135814.15,13.32,24-11-2025,Closed
L06863,C06415,Car,2607645.33,8.48,12-09-2025,Active
L06864,C02348,Home,1527711.66,12.84,19-08-2022,Active
L06865,C01282,Home,2205634.35,9.46,08-12-2023,Active
L06866,C11483,Home,943657.65,14.86,08-03-2022,Active
L06867,C08818,Home,2407714.98,10.71,04-04-2024,Active
L06868,C02688,Personal,2142627.26,10.11,04-01-2023,Active
L06869,C02049,Personal,-1495246.53,10.79,01-06-2024,Closed
L06870,C05628,Car,4142075.43,11.1,18-12-2024,Closed
L06871,C04678,Personal,613046.99,9.46,08-06-2022,Active
L06872,C10297,Car,2345019.67,10.48,12-02-2023,Closed
L06873,C08153,Personal,4982579.01,11.38,15-11-2024,Closed
L06874,C04160,Home,2617705.69,11.14,10-05-2022,Active
L06875,C10786,Home,3283452.73,14.35,06-07-2021,Active
L06876,C02267,Personal,2308075.17,12.35,09-12-2024,Closed
L06877,C08971,Home,68057.32,14.95,05-06-2023,Closed
L06878,C02153,Home,4154140.68,12.28,24-03-2023,Active
L06879,C10902,Car,1339292.46,11.38,30-08-2021,Active
L06880,C09819,Personal,2982949.81,10.46,27-09-2021,Closed
L06881,C11380,Home,2178714.28,13.05,06-12-2025,Closed
L06882,C05404,Personal,-2529734.57,11.75,12-02-2024,Closed
L06883,C07928,Home,2480922.47,8.24,12-11-2023,Active
L06884,C11981,Car,2617836.64,8.06,08-12-2023,Closed
L06885,C06949,Home,1623077.45,7.4,19-08-2021,Closed
L06886,C04675,Car,4027579.19,11,31-10-2022,Active
L06887,C02874,Personal,2841015.26,9.94,18-12-2022,Active
L06888,C05978,Car,3452055.33,8.29,14-01-2023,Active
L06889,C01910,Home,-2871700.41,12.7,05-10-2024,Closed
L06890,C06520,Home,818302.23,8.03,21-11-2021,Active
L06891,C05274,Home,629551.67,11.95,21-03-2026,Closed
L06892,C05300,Home,2810549.51,14.27,04-06-2022,Closed
L06893,C02297,Home,3794392.54,10.08,07-01-2026,Closed
L06894,C10050,Personal,4698077.46,10.35,02-10-2024,Closed
L06895,C11276,Car,3936840.01,11.04,28-08-2022,Closed
L06896,C08807,Car,509401.06,14.11,07-01-2025,Closed
L06897,C02487,Car,1124251.17,12.48,03-06-2023,Active
L06898,C08481,Personal,3855424.09,12.58,16-04-2024,Active
L06899,C02238,Home,4552753.33,13.81,01-05-2023,Closed
L06900,C06662,Home,4402697.8,9.3,14-09-2023,Active
L06901,C05029,Personal,1752682.7,11.91,23-05-2025,Active
L06902,C07506,Personal,4097158.81,13.29,12-10-2023,Closed
L06903,C05897,Home,1263866.92,9.31,10-07-2025,Closed
L06904,C06909,Car,850163.2,7.38,12-04-2026,Active
L06905,C08044,Home,2732688.27,14.73,12-08-2021,Active
L06906,C00917,Home,872814.92,13.87,11-03-2025,Active
L06907,C08801,Personal,1523603.28,14.6,12-03-2023,Active
L06908,C00745,Home,4027029.21,8.46,30-10-2023,Active
L06909,C01278,Personal,629608.97,11.99,13-06-2023,Active
L06910,C05166,Personal,4487194.34,14.06,02-08-2024,Active
L06911,C00495,Car,2226619.36,9.2,10-12-2025,Active
L06912,C04960,Home,1675507.51,8.14,18-02-2022,Active
L06913,C11316,Personal,4458053.13,13.67,11-11-2025,Active
L06914,C03139,Car,3214261.24,11.19,23-06-2024,Active
L06915,C01384,Personal,1064193.67,8.08,31-03-2025,Active
L06916,C01006,Home,3944685.26,12.45,29-01-2024,Closed
L06917,C00849,Personal,4223579.86,12.86,27-05-2024,Active
L06918,C08630,Home,1163798.44,10.56,22-10-2025,Closed
L06919,C03150,Car,2102671.34,8.44,27-11-2024,Active
L06920,C05409,Car,1006185.46,8.35,16-07-2025,Active
L06921,C11106,Home,2406317.97,12.09,14-03-2024,Closed
L06922,C08644,Car,2874132.97,7.84,26-09-2025,Active
L06923,C03408,Home,4154364.36,12,17-10-2022,Active
L06924,C06335,Car,1322224.18,7.62,27-01-2022,Closed
L06925,C08256,Personal,2865562.37,7.66,27-01-2025,Closed
L06926,C06385,Personal,-1297577.41,12.46,15-03-2026,Active
L06927,C05333,Home,52574.75,8.17,03-02-2025,Active
L06928,C01521,Home,1321041.18,13.08,17-10-2024,Active
L06929,C02153,Home,3233629.46,12.08,18-07-2022,Closed
L06930,C08720,Personal,3954222.73,14.13,05-03-2026,Active
L06931,C01973,Car,4706284.86,13.74,18-06-2022,Active
L06932,C02353,Home,789092.27,11.63,04-09-2024,Closed
L06933,C11672,Car,4516102.47,14.92,16-04-2024,Active
L06934,C04399,Home,1831660,10.42,11-08-2021,Active
L06935,C11384,Personal,4922085.81,13.83,28-06-2021,Active
L06936,C05511,Home,4817306.46,11.73,12-09-2021,Closed
L06937,C10467,Home,2353414.81,14.67,01-07-2024,Closed
L06938,C04138,Personal,3686119.43,13.95,29-03-2025,Closed
L06939,C04575,Personal,578559.24,11.11,08-02-2022,Active
L06940,C11831,Personal,1142980.71,14.39,07-10-2023,Closed
L06941,C09092,Personal,2454660.68,8.04,17-11-2025,Closed
L06942,C06220,Car,880466.71,12.26,11-12-2022,Active
L06943,C08363,Personal,2168437.39,10.76,05-04-2022,Active
L06944,C03131,Personal,1113578.56,8.92,24-11-2023,Closed
L06945,C05469,Personal,186217.61,8.25,06-11-2025,Closed
L06946,C05953,Personal,1218556.86,11.31,27-06-2023,Active
L06947,C08921,Car,3981793.28,14.84,25-04-2024,Closed
L06948,C11298,Home,59891.86,12.34,14-05-2024,Closed
L06949,C06780,Personal,705249.14,14.36,07-10-2023,Active
L06950,C01484,Personal,4337862.25,11.32,03-08-2021,Closed
L06951,C03017,Personal,586384.81,10.2,07-03-2023,Closed
L06952,C05170,Personal,455927.89,12.47,01-03-2025,Active
L06953,C10672,Car,3881157.74,14.58,22-10-2024,Active
L06954,C10938,Car,874436.49,13.38,07-11-2021,Closed
