txn_id,account_id,txn_date,txn_type,amount,channel
T036022,A06083,04-10-2025,Credit,37056.57,NEFT
T036023,A03717,09-05-2025,Debit,85140.2,ATM
T036024,A14842,29-10-2025,Debit,27160.9,NEFT
T036025,A01289,09-10-2025,Debit,14607.94,ATM
T036026,A05021,30-04-2024,Credit,99021.74,ATM
T036027,A08262,13-11-2024,Debit,60406.22,UPI
T036028,A05646,10-06-2024,Debit,37889.74,ATM
T036029,A11198,13-05-2024,Debit,31872.15,UPI
T036030,A12074,12-05-2024,Credit,43838.1,IMPS
T036031,A11316,15-12-2025,Credit,79501.86,IMPS
T036032,A12568,04-10-2024,Credit,63272.88,ATM
T036033,A10683,04-01-2025,Debit,44742.16,NEFT
T036034,A08130,01-09-2025,Debit,55895.88,NEFT
T036035,A02016,30-04-2025,Debit,36530.19,NEFT
T036036,A13319,09-07-2024,Debit,6739.18,UPI
T036037,A05261,06-02-2025,Credit,13839.49,IMPS
T036038,A06833,19-06-2024,Credit,65062.33,UPI
T036039,A02185,10-07-2024,Credit,21269.34,UPI
T036040,A07186,28-10-2025,Debit,32866.71,ATM
T036041,A14879,17-09-2024,Credit,7626.74,ATM
T036042,A01448,09-03-2026,Debit,12028.82,IMPS
T036043,A01139,31-12-2025,Debit,37908.06,ATM
T036044,A12654,08-05-2024,Credit,28370.05,IMPS
T036045,A05126,07-01-2026,Credit,48727.75,UPI
T036046,A02806,16-06-2025,Debit,93489.33,UPI
T036047,A06812,29-06-2025,Credit,67062.9,IMPS
T036048,A04081,30-08-2024,Debit,66991.25,ATM
T036049,A09584,07-03-2026,Debit,68516.08,ATM
T036050,A10493,23-09-2025,Credit,30266.45,UPI
T036051,A13964,28-03-2026,Credit,38001.64,ATM
T036052,A05618,27-09-2025,Debit,16776.98,UPI
T036053,A13843,12-01-2026,Credit,7993.16,IMPS
T036054,A09568,25-09-2024,Debit,15001.51,NEFT
T036055,A13312,24-04-2026,Credit,66366.18,IMPS
T036056,A01513,04-07-2025,Credit,55866.78,IMPS
T036057,A99999,03-01-2026,Debit,13671.45,ATM
T036058,A04640,13-06-2024,Credit,8895.64,UPI
T036059,A06077,22-03-2026,Debit,32214.78,UPI
T036060,A02985,28-11-2024,Credit,42262.37,NEFT
T036061,A09951,15-02-2026,Debit,72088.1,ATM
T036062,A07781,01-02-2026,Credit,42378.4,ATM
T036063,A03306,16-11-2025,Credit,87879.91,IMPS
T036064,A14512,01-02-2026,Debit,94023.09,UPI
T036065,A07832,04-06-2025,Debit,70862.33,UPI
T036066,A10672,23-12-2024,Credit,81427.62,ATM
T036067,A13549,03-09-2025,Debit,51920.52,ATM
T036068,A10587,08-11-2024,Credit,18723.19,UPI
T036069,A12016,28-11-2025,Credit,99477.32,ATM
T036070,A01412,16-07-2024,Credit,75671.49,IMPS
T036071,A03495,29-12-2024,Debit,54588.6,UPI
T036072,A02641,01-03-2025,Credit,47819.05,UPI
T036073,A03805,18-07-2025,Credit,62079.26,ATM
T036074,A05828,16-01-2026,Debit,75371.21,IMPS
T036075,A12185,28-10-2025,Debit,5140.51,NEFT
T036076,A07303,17-01-2026,Debit,18075.54,IMPS
T036077,A05222,23-07-2024,Debit,85569.06,ATM
T036078,A11993,16-05-2025,Debit,24416.55,IMPS
T036079,A09999,03-11-2025,Debit,28306.5,ATM
T036080,A03222,28-06-2025,Debit,1562.64,IMPS
T036081,A11276,10-04-2026,Credit,56242.47,NEFT
T036082,A07918,03-04-2026,Credit,95967.35,NEFT
T036083,A01665,10-11-2025,Credit,5321.88,IMPS
T036084,A00456,15-04-2025,Debit,96956.33,NEFT
T036085,A11179,24-01-2026,Debit,11020.53,UPI
T036086,A00434,15-09-2024,Debit,-49016.17,IMPS
T036087,A11159,12-10-2025,Credit,51212.38,UPI
T036088,A07064,14-10-2025,Credit,82886.91,UPI
T036089,A09160,27-07-2025,Credit,92469.89,IMPS
T036090,A13959,02-03-2026,Debit,73146.76,ATM
T036091,A02359,29-12-2024,Debit,90827.68,ATM
T036092,A08520,20-09-2025,Credit,40868.98,ATM
T036093,A09093,08-09-2025,Credit,10134.93,IMPS
T036094,A01406,11-04-2026,Credit,10439.48,NEFT
T036095,A07215,05-08-2025,Debit,30747.22,ATM
T036096,A07128,31-10-2025,Debit,19649.34,ATM
T036097,A06477,03-08-2025,Debit,94663.03,UPI
T036098,A05130,04-05-2024,Debit,61958.02,NEFT
T036099,A07862,30-06-2024,Debit,42454.02,UPI
T036100,A04426,27-04-2025,Debit,7980.31,NEFT
T036101,A01292,04-04-2026,Debit,656.97,IMPS
T036102,A04509,21-07-2025,Debit,1691.68,IMPS
T036103,A09409,25-11-2024,Credit,62864.45,UPI
T036104,A14381,21-03-2025,Credit,11511.92,ATM
T036105,A09251,04-03-2026,Debit,21262.58,IMPS
T036106,A13437,06-02-2025,Credit,14519.73,ATM
T036107,A13756,23-10-2025,Credit,46032.11,ATM
T036108,A07415,03-10-2025,Credit,69441.25,UPI
T036109,A99999,11-03-2025,Debit,69200.01,IMPS
T036110,A14770,30-05-2024,Debit,44958.37,ATM
T036111,A00567,08-02-2025,Credit,59270.11,IMPS
T036112,A14363,09-02-2026,Debit,52708.33,NEFT
T036113,A05611,13-09-2025,Debit,12406.86,NEFT
T036114,A11148,21-10-2024,Debit,61830.06,IMPS
T036115,A09185,07-12-2024,Credit,30254.13,UPI
T036116,A07107,13-12-2025,Debit,39812.18,UPI
T036117,A14896,02-06-2024,Credit,46133.32,ATM
T036118,A06286,20-03-2026,Debit,39322.65,IMPS
T036119,A06294,07-05-2025,Credit,36125.94,NEFT
T036120,A13708,27-06-2024,Debit,51243.62,IMPS
T036121,A08739,27-04-2026,Debit,44363.14,ATM
T036122,A13153,12-10-2025,Credit,34910.52,UPI
T036123,A01517,30-01-2025,Debit,34661.64,ATM
T036124,A03474,21-09-2024,Debit,37021.65,ATM
T036125,A02241,14-04-2026,Credit,38580.39,ATM
T036126,A07687,07-06-2025,Debit,49014.85,ATM
T036127,A02272,20-11-2024,Credit,81816.35,UPI
T036128,A01289,28-10-2024,Debit,18939.37,ATM
T036129,A11593,18-08-2025,Credit,71608.07,UPI
T036130,A00802,27-06-2024,Debit,87838.68,UPI
T036131,A09255,05-05-2025,Credit,45720.28,IMPS
T036132,A01372,06-12-2024,Credit,3368.63,UPI
T036133,A10237,30-05-2025,Debit,12396.75,NEFT
T036134,A04250,25-11-2024,Debit,69760.25,ATM
T036135,A02127,08-11-2025,Debit,-35494.85,UPI
T036136,A02531,17-07-2025,Credit,64867.4,UPI
T036137,A06300,16-11-2025,Debit,58526.28,IMPS
T036138,A12673,22-04-2025,Credit,51102.02,UPI
T036139,A05399,06-11-2024,Debit,78569.53,IMPS
T036140,A04579,13-11-2025,Debit,3344.05,ATM
T036141,A03677,07-07-2024,Credit,90494.66,UPI
T036142,A03800,01-08-2025,Credit,78589.05,UPI
T036143,A99999,31-07-2024,Debit,54587.17,ATM
T036144,A00284,18-06-2024,Credit,45376.21,NEFT
T036145,A01847,27-10-2025,Debit,56822.34,UPI
T036146,A08415,28-04-2025,Credit,21713.39,UPI
T036147,A00693,08-06-2025,Credit,35660.55,ATM
T036148,A05018,01-01-2025,Debit,39689.77,IMPS
T036149,A04160,19-06-2024,Debit,29375.29,NEFT
T036150,A04351,27-03-2025,Debit,56062.9,NEFT
T036151,A02102,02-10-2024,Credit,78732.31,UPI
T036152,A04594,23-11-2025,Credit,71336.87,IMPS
T036153,A06301,20-11-2024,Credit,56433.6,UPI
T036154,A00386,07-07-2025,Credit,17814.05,IMPS
T036155,A99999,24-04-2025,Debit,14490.54,IMPS
T036156,A06190,14-09-2025,Debit,57261.12,NEFT
T036157,A06987,06-02-2025,Credit,9594.53,UPI
T036158,A04674,22-05-2025,Credit,28094.05,UPI
T036159,A14103,09-05-2024,Credit,12092.27,ATM
T036160,A13292,26-11-2025,Debit,76275.71,IMPS
T036161,A06789,16-03-2026,Credit,35814.62,IMPS
T036162,A00508,19-05-2025,Credit,67252.85,NEFT
T036163,A04299,06-07-2024,Debit,79781.6,UPI
T036164,A09995,25-12-2024,Debit,12351.41,UPI
T036165,A09122,16-11-2025,Credit,4750.59,NEFT
T036166,A12832,11-12-2024,Credit,6931.63,UPI
T036167,A01677,11-11-2024,Debit,37483.3,NEFT
T036168,A01000,01-07-2025,Credit,-54393.7,NEFT
T036169,A11452,28-03-2026,Debit,44693.38,ATM
T036170,A11727,04-12-2025,Credit,91301.23,IMPS
T036171,A12298,08-03-2025,Credit,31052.83,NEFT
T036172,A07685,07-10-2024,Credit,27071.31,UPI
T036173,A06079,16-05-2025,Credit,54193.8,IMPS
T036174,A02882,13-06-2024,Credit,45658.39,NEFT
T036175,A10411,10-07-2025,Credit,83322.98,IMPS
T036176,A02144,09-07-2025,Credit,93613.85,IMPS
T036177,A08209,16-05-2025,Credit,95203.08,NEFT
T036178,A00412,26-10-2025,Debit,60393.56,ATM
T036179,A03584,15-05-2025,Credit,12427.29,UPI
T036180,A01953,24-07-2025,Debit,28023.56,NEFT
T036181,A05561,10-06-2024,Credit,21413.78,IMPS
T036182,A12820,11-06-2025,Debit,62459.97,NEFT
T036183,A11993,03-10-2024,Debit,-89203.51,ATM
T036184,A09560,19-07-2024,Debit,7366.25,IMPS
T036185,A14556,05-09-2024,Debit,3929.22,UPI
T036186,A07074,05-09-2025,Debit,25023.84,IMPS
T036187,A04473,13-06-2024,Credit,29673.05,UPI
T036188,A06438,11-05-2025,Credit,43404.92,IMPS
T036189,A02974,22-04-2025,Credit,35295.8,ATM
T036190,A05145,07-01-2026,Debit,33233.15,NEFT
T036191,A13669,27-09-2024,Credit,68670.4,ATM
T036192,A03069,08-11-2025,Credit,29313.55,ATM
T036193,A13623,04-02-2025,Credit,13897.61,ATM
T036194,A08007,11-03-2026,Credit,81175.43,IMPS
T036195,A03424,21-08-2025,Debit,63224.14,IMPS
T036196,A11327,04-02-2026,Debit,22480.73,NEFT
T036197,A01822,06-12-2024,Credit,30106.18,NEFT
T036198,A03544,23-06-2025,Debit,93333.22,IMPS
T036199,A04596,01-07-2024,Credit,93209.46,IMPS
T036200,A09527,24-07-2024,Debit,75238.56,NEFT
T036201,A04498,20-01-2026,Debit,47957.1,ATM
T036202,A99999,29-08-2025,Debit,18197.52,IMPS
T036203,A05761,06-01-2026,Debit,84798.18,UPI
T036204,A10708,16-09-2025,Credit,16698.15,NEFT
T036205,A13918,15-04-2026,Debit,28510.68,UPI
T036206,A11997,14-06-2025,Credit,62351.52,NEFT
T036207,A07978,07-05-2025,Debit,97377.24,IMPS
T036208,A05266,22-07-2025,Credit,4092.21,NEFT
T036209,A02917,08-09-2024,Credit,62598.46,ATM
T036210,A06713,19-08-2025,Debit,28387.2,ATM
T036211,A02549,12-01-2025,Credit,79331.05,NEFT
T036212,A03097,15-10-2024,Debit,44643.85,UPI
T036213,A04583,08-06-2024,Debit,34321.26,ATM
T036214,A12104,06-12-2024,Debit,4408.84,UPI
T036215,A07091,08-12-2025,Debit,46940.77,NEFT
T036216,A08781,23-10-2025,Credit,75556.99,ATM
T036217,A05201,30-06-2024,Debit,16282.48,UPI
T036218,A00914,20-10-2025,Debit,65072.74,NEFT
T036219,A13204,16-12-2024,Debit,54348.35,NEFT
T036220,A14909,23-04-2026,Credit,94175.99,ATM
T036221,A06334,27-04-2024,Debit,85057.92,NEFT
T036222,A11319,12-09-2025,Debit,44797.61,ATM
T036223,A06739,29-08-2024,Credit,34814.25,NEFT
T036224,A08508,13-04-2026,Credit,94942.28,UPI
T036225,A14358,31-10-2024,Credit,69739.92,ATM
T036226,A13151,18-10-2025,Debit,17534.74,IMPS
T036227,A12762,18-01-2026,Credit,20155.64,ATM
T036228,A99999,19-02-2025,Credit,72039.66,ATM
T036229,A14115,09-02-2025,Credit,19785.44,NEFT
T036230,A02020,15-05-2024,Debit,14404.03,ATM
T036231,A13228,13-06-2025,Debit,96513.33,UPI
T036232,A12947,21-05-2025,Credit,44050.15,ATM
T036233,A08372,21-11-2024,Credit,56741.82,UPI
T036234,A05617,24-06-2024,Debit,33629.92,IMPS
T036235,A01134,12-09-2024,Debit,63975.44,UPI
T036236,A13373,31-10-2024,Debit,13375.33,NEFT
T036237,A00527,20-11-2025,Credit,8617.91,NEFT
T036238,A07340,18-07-2025,Debit,36520.91,ATM
T036239,A01722,08-10-2024,Debit,25038.5,UPI
T036240,A06964,23-09-2024,Credit,22205.62,NEFT
T036241,A07061,01-01-2026,Credit,52024.97,UPI
T036242,A06412,10-10-2024,Credit,95034.07,NEFT
T036243,A02228,27-08-2025,Debit,88704.09,UPI
T036244,A12068,10-09-2025,Credit,97115.17,IMPS
T036245,A01581,26-12-2024,Debit,89818.93,UPI
T036246,A09507,14-09-2024,Debit,17903.81,IMPS
T036247,A08941,19-09-2024,Debit,60179.33,ATM
T036248,A07383,03-01-2026,Debit,27512.92,ATM
T036249,A13345,26-10-2024,Debit,58816.05,UPI
T036250,A13094,24-02-2025,Credit,10014.34,ATM
T036251,A04579,29-03-2026,Credit,54608.53,ATM
T036252,A04964,10-11-2024,Credit,349.34,IMPS
T036253,A11226,02-11-2025,Debit,90349.16,ATM
T036254,A02810,09-01-2025,Debit,58240.35,ATM
T036255,A08277,15-07-2024,Debit,16135.04,IMPS
T036256,A12048,10-05-2025,Credit,54349.68,IMPS
T036257,A12465,09-12-2025,Credit,6292.45,IMPS
T036258,A08420,14-10-2024,Debit,20632,NEFT
T036259,A08334,27-05-2024,Debit,43093.46,IMPS
T036260,A09789,14-11-2024,Debit,67717.29,UPI
T036261,A10516,06-05-2024,Debit,3811.56,ATM
T036262,A04896,30-05-2024,Credit,38722.3,NEFT
T036263,A05406,02-07-2025,Debit,99791.24,NEFT
T036264,A07240,09-04-2026,Debit,9549.1,NEFT
T036265,A03022,22-04-2025,Debit,70415.29,ATM
T036266,A06286,14-04-2026,Credit,7586.99,UPI
T036267,A03455,03-11-2025,Credit,43008.2,NEFT
T036268,A09891,12-04-2025,Credit,19060.39,IMPS
T036269,A03252,23-02-2025,Debit,16797.9,UPI
T036270,A03578,18-05-2024,Credit,48098.22,NEFT
T036271,A10331,12-06-2024,Credit,7938.09,UPI
T036272,A04985,12-03-2026,Credit,83828.69,IMPS
T036273,A07344,26-11-2025,Credit,83710.13,ATM
T036274,A07008,01-08-2024,Credit,44648.7,ATM
T036275,A13427,16-04-2025,Credit,34458.87,UPI
T036276,A10366,06-05-2025,Credit,62495.85,IMPS
T036277,A11983,17-02-2025,Debit,14611.56,NEFT
T036278,A09711,12-09-2025,Debit,8507.91,IMPS
T036279,A09275,08-10-2025,Credit,27827.28,IMPS
T036280,A03057,19-08-2024,Credit,88670.37,NEFT
T036281,A08329,03-01-2025,Credit,20289.62,ATM
T036282,A03089,26-05-2025,Credit,8963.46,UPI
T036283,A12681,31-05-2025,Credit,49970.09,UPI
T036284,A01777,17-11-2024,Debit,36857.25,ATM
T036285,A04655,12-12-2024,Debit,21145.42,IMPS
T036286,A99999,11-07-2025,Debit,67523.48,UPI
T036287,A03169,30-07-2025,Credit,49915.53,IMPS
T036288,A09740,04-03-2025,Debit,4517.89,IMPS
T036289,A08694,31-08-2024,Credit,42796.41,NEFT
T036290,A10963,12-10-2025,Debit,-24990.63,IMPS
T036291,A01897,29-09-2025,Debit,11273.78,IMPS
T036292,A03043,13-07-2024,Credit,67218.95,ATM
T036293,A99999,14-03-2026,Credit,20001.02,IMPS
T036294,A11411,03-09-2025,Debit,50435.9,UPI
T036295,A14667,26-10-2024,Debit,37597.68,ATM
T036296,A08209,15-04-2026,Debit,73685.87,ATM
T036297,A09605,10-09-2025,Debit,13888.38,IMPS
T036298,A13397,10-03-2026,Credit,36937.06,IMPS
T036299,A03158,29-10-2024,Debit,93708.29,ATM
T036300,A03605,09-04-2025,Debit,14380.53,ATM
T036301,A01178,21-12-2025,Credit,13911.45,NEFT
T036302,A99999,21-10-2025,Debit,76519.08,NEFT
T036303,A08723,16-05-2024,Credit,50197.56,UPI
T036304,A08155,02-06-2024,Debit,71134.96,IMPS
T036305,A12663,20-02-2025,Debit,31427.09,IMPS
T036306,A06332,06-07-2024,Credit,18024.71,IMPS
T036307,A09515,05-01-2026,Debit,55617.84,IMPS
T036308,A09777,19-05-2024,Credit,80977.05,IMPS
T036309,A03988,20-09-2025,Credit,48624.99,IMPS
T036310,A01318,01-10-2024,Debit,73721.93,UPI
T036311,A11643,19-10-2025,Credit,66368.75,UPI
T036312,A06735,18-08-2025,Credit,57364.66,NEFT
T036313,A11762,06-07-2025,Credit,1965.09,UPI
T036314,A07426,14-05-2025,Debit,27570.6,IMPS
T036315,A13380,16-04-2025,Credit,40517.54,NEFT
T036316,A13746,08-08-2024,Debit,8183.04,NEFT
T036317,A07093,25-08-2025,Debit,49175.55,NEFT
T036318,A09095,18-05-2025,Debit,97002.76,NEFT
T036319,A05207,01-12-2025,Credit,74635.19,IMPS
T036320,A08708,26-04-2025,Credit,87650.58,UPI
T036321,A11239,06-10-2024,Credit,51875.16,IMPS
T036322,A06023,25-02-2026,Credit,30256.87,IMPS
T036323,A08634,30-03-2026,Credit,81670.26,ATM
T036324,A03516,29-08-2024,Debit,64587.25,ATM
T036325,A03860,21-03-2025,Credit,3982.51,IMPS
T036326,A12429,22-12-2024,Debit,86301.63,NEFT
T036327,A05966,10-03-2026,Debit,93551.05,ATM
T036328,A07144,30-10-2024,Debit,12599.9,NEFT
T036329,A12466,09-04-2026,Credit,97609.61,UPI
T036330,A12496,19-05-2025,Debit,14447.14,UPI
T036331,A14151,19-11-2025,Credit,90856.12,IMPS
T036332,A01384,27-08-2024,Debit,91307.84,IMPS
T036333,A08783,13-11-2025,Credit,64882.33,NEFT
T036334,A08244,30-08-2025,Credit,70047.99,NEFT
T036335,A06874,09-11-2024,Debit,50219.57,UPI
T036336,A13421,27-08-2024,Credit,1211.74,ATM
T036337,A10796,03-03-2026,Debit,72175.64,ATM
T036338,A06734,23-02-2025,Credit,17862.4,UPI
T036339,A08914,24-12-2025,Credit,30991.18,NEFT
T036340,A12356,18-12-2024,Credit,21652.07,IMPS
T036341,A05597,11-08-2024,Credit,28855,ATM
T036342,A11955,06-01-2026,Credit,5541.34,UPI
T036343,A11978,11-06-2024,Credit,8340.66,ATM
T036344,A03129,10-07-2025,Credit,38394,NEFT
T036345,A12902,30-05-2025,Debit,78626.31,NEFT
T036346,A03893,16-02-2026,Credit,20982.66,IMPS
T036347,A06592,10-06-2025,Credit,38578.54,NEFT
T036348,A04638,22-01-2026,Credit,29013.11,IMPS
T036349,A04941,19-04-2025,Debit,84636.38,IMPS
T036350,A14609,12-03-2025,Credit,89887.71,NEFT
T036351,A02514,25-03-2026,Debit,35559.78,ATM
T036352,A00061,11-09-2024,Debit,23894.56,UPI
T036353,A02177,28-06-2025,Debit,79429.06,NEFT
T036354,A10026,20-03-2026,Debit,48822.48,UPI
T036355,A03283,26-03-2026,Credit,81069.76,ATM
T036356,A12118,21-12-2025,Debit,59332.15,UPI
T036357,A12524,24-03-2026,Debit,58540.39,UPI
T036358,A14065,16-09-2025,Debit,99544.16,IMPS
T036359,A12521,20-01-2026,Credit,16837.89,ATM
T036360,A14206,03-08-2024,Credit,5003.86,NEFT
T036361,A04978,28-02-2025,Debit,62880.6,NEFT
T036362,A05964,14-07-2025,Credit,1402.03,ATM
T036363,A03931,20-02-2026,Credit,97167.65,NEFT
T036364,A07358,22-11-2024,Credit,22908.07,IMPS
T036365,A10227,20-01-2025,Credit,45634.27,IMPS
T036366,A07318,26-08-2025,Debit,40563.34,NEFT
T036367,A12280,16-08-2025,Credit,21241.77,NEFT
T036368,A05662,30-12-2025,Debit,59104.93,ATM
T036369,A02734,15-05-2024,Credit,19203.63,ATM
T036370,A07752,19-03-2025,Credit,45767.06,NEFT
T036371,A06069,20-11-2024,Credit,77357.46,UPI
T036372,A09199,25-06-2025,Credit,52939.18,IMPS
T036373,A10990,05-11-2025,Debit,25041.39,ATM
T036374,A11805,06-12-2025,Credit,35192.96,ATM
T036375,A07545,24-05-2024,Debit,38524.9,UPI
T036376,A09737,28-04-2024,Credit,45829.34,UPI
T036377,A12198,24-02-2026,Credit,23398.27,UPI
T036378,A06118,01-05-2024,Credit,16001.29,IMPS
T036379,A13114,29-11-2025,Credit,39838.03,IMPS
T036380,A07378,13-03-2025,Credit,33611.88,ATM
T036381,A02728,28-09-2025,Debit,35263.26,NEFT
T036382,A05308,08-07-2025,Debit,97253.96,ATM
T036383,A07926,13-08-2025,Debit,14036.1,UPI
T036384,A99999,08-07-2025,Debit,14312.35,UPI
T036385,A07394,11-12-2025,Credit,46243.78,ATM
T036386,A13069,16-09-2024,Credit,57811.56,NEFT
T036387,A05368,02-04-2025,Debit,70637.98,UPI
T036388,A04646,31-07-2025,Debit,3272.89,IMPS
T036389,A09615,18-12-2025,Credit,81300.74,ATM
T036390,A02097,17-04-2026,Credit,23765.88,NEFT
T036391,A02552,19-02-2025,Credit,18688.48,NEFT
T036392,A11739,13-08-2024,Debit,52904.53,IMPS
T036393,A07731,12-10-2024,Debit,76107.79,ATM
T036394,A00315,21-08-2025,Credit,60796.86,ATM
T036395,A09758,03-11-2024,Credit,41818.14,ATM
T036396,A13277,27-01-2026,Debit,93068.32,ATM
T036397,A02591,23-07-2025,Credit,2230.66,ATM
T036398,A06351,03-10-2024,Credit,97899.23,IMPS
T036399,A14614,03-01-2025,Credit,89034.61,ATM
T036400,A10771,13-03-2026,Debit,8090.83,NEFT
T036401,A04997,23-03-2026,Debit,37276.86,ATM
T036402,A12133,03-06-2024,Debit,38798.72,UPI
T036403,A09951,05-09-2025,Debit,64938.46,IMPS
T036404,A03830,25-06-2025,Credit,40000.29,UPI
T036405,A10134,02-06-2024,Credit,46628.72,ATM
T036406,A99999,22-02-2026,Debit,16566.63,ATM
T036407,A13384,24-11-2024,Credit,1943.77,UPI
T036408,A05675,17-06-2025,Debit,18064.21,NEFT
T036409,A05378,09-10-2024,Credit,79264.48,ATM
T036410,A05304,09-10-2025,Debit,31735.02,IMPS
T036411,A02243,05-08-2024,Debit,50761.58,ATM
T036412,A00853,09-12-2025,Debit,12279.99,NEFT
T036413,A03561,30-12-2024,Credit,43413.74,ATM
T036414,A12619,16-01-2026,Credit,82066.5,IMPS
T036415,A00723,04-11-2025,Debit,54165.08,IMPS
T036416,A14425,01-03-2025,Credit,62567.46,IMPS
T036417,A09396,12-05-2024,Debit,92161.97,UPI
T036418,A05179,16-03-2026,Debit,20580.13,NEFT
T036419,A05898,24-12-2024,Credit,18296.05,ATM
T036420,A05392,07-01-2025,Debit,81154.84,ATM
T036421,A11192,06-01-2025,Debit,54890.5,UPI
T036422,A05200,21-11-2024,Debit,3051.67,NEFT
T036423,A12750,16-03-2025,Debit,14035.69,ATM
T036424,A05057,26-10-2025,Credit,19946.66,IMPS
T036425,A05540,10-08-2025,Debit,74797.73,NEFT
T036426,A11679,11-01-2025,Credit,69011.26,ATM
T036427,A08323,18-12-2024,Debit,1489.09,NEFT
T036428,A08945,07-10-2024,Debit,5291.74,UPI
T036429,A06909,19-12-2024,Credit,32105.04,ATM
T036430,A07195,20-08-2024,Credit,33086.98,NEFT
T036431,A10488,08-05-2024,Credit,88749.41,IMPS
T036432,A04169,14-09-2024,Debit,16766.3,UPI
T036433,A05853,19-12-2024,Credit,56636.07,NEFT
T036434,A10617,24-04-2026,Debit,53875.46,UPI
T036435,A05324,03-08-2025,Credit,74846.22,UPI
T036436,A02094,02-06-2025,Credit,71918.87,NEFT
T036437,A14666,17-07-2025,Debit,36166.51,UPI
T036438,A07125,19-08-2024,Debit,4316.41,NEFT
T036439,A07236,24-02-2025,Credit,24788.58,ATM
T036440,A06529,21-10-2025,Credit,28485.79,UPI
T036441,A09121,02-08-2024,Debit,34663.89,ATM
T036442,A07565,06-12-2025,Debit,72228.2,UPI
T036443,A10426,09-08-2024,Credit,87428.41,ATM
T036444,A12014,30-12-2025,Credit,83900.42,NEFT
T036445,A12486,25-05-2024,Credit,24340.29,UPI
T036446,A05851,04-08-2024,Debit,78453.74,ATM
T036447,A08641,19-03-2026,Debit,79660.41,ATM
T036448,A09067,07-04-2026,Debit,66850.49,ATM
T036449,A04042,27-03-2026,Credit,23557.15,NEFT
T036450,A01090,10-07-2024,Credit,3231.33,ATM
T036451,A01944,15-05-2024,Credit,94791.58,NEFT
T036452,A05886,09-12-2024,Credit,42621.79,UPI
T036453,A13650,11-08-2024,Credit,88003.25,ATM
T036454,A06233,06-06-2024,Debit,54883.09,NEFT
T036455,A07190,21-10-2024,Credit,9227.33,UPI
T036456,A13950,10-02-2026,Credit,43150.9,ATM
T036457,A13693,19-12-2024,Credit,4364.81,UPI
T036458,A00493,25-06-2025,Credit,15114.45,UPI
T036459,A01876,30-08-2024,Debit,68085,ATM
T036460,A10982,03-10-2024,Debit,82667.94,IMPS
T036461,A04231,07-12-2025,Debit,6653.28,IMPS
T036462,A07976,15-01-2026,Debit,2540.71,UPI
T036463,A12668,09-06-2024,Debit,-82728.81,IMPS
T036464,A12197,19-02-2026,Debit,60239.1,NEFT
T036465,A11620,19-08-2025,Debit,13334.73,NEFT
T036466,A08142,31-10-2024,Credit,67967.6,ATM
T036467,A07819,08-04-2025,Credit,18866.46,ATM
T036468,A06890,14-12-2025,Debit,10742.73,NEFT
T036469,A01088,06-03-2026,Credit,9616.4,NEFT
T036470,A04298,21-11-2025,Credit,77009.92,ATM
T036471,A10019,03-12-2025,Debit,29421.89,UPI
T036472,A13624,22-04-2026,Debit,32378.24,IMPS
T036473,A06868,06-01-2025,Credit,29056.61,UPI
T036474,A03052,17-10-2024,Debit,48638.48,IMPS
T036475,A12175,20-01-2025,Debit,97437.93,ATM
T036476,A06549,04-05-2025,Debit,89357.64,NEFT
T036477,A04737,30-06-2025,Debit,38129.43,UPI
T036478,A02134,30-08-2024,Debit,44529.86,UPI
T036479,A09746,10-06-2024,Credit,79826.66,NEFT
T036480,A09912,31-08-2024,Debit,76273.75,ATM
T036481,A05094,09-12-2024,Credit,81843.17,IMPS
T036482,A04525,25-10-2025,Debit,15499.04,UPI
T036483,A10384,03-01-2025,Credit,17686.17,NEFT
T036484,A02254,25-08-2024,Debit,97562.26,IMPS
T036485,A01385,18-05-2024,Debit,21845.5,UPI
T036486,A11469,30-07-2024,Credit,24788.64,IMPS
T036487,A10109,31-01-2025,Credit,91384.83,ATM
T036488,A04933,11-10-2025,Debit,87500.2,IMPS
T036489,A03486,09-07-2024,Debit,45390.94,IMPS
T036490,A11973,13-05-2025,Credit,16535.18,NEFT
T036491,A00109,16-11-2025,Debit,86660.39,ATM
T036492,A99999,23-12-2024,Credit,59726.29,NEFT
T036493,A14859,30-01-2025,Credit,66502.68,ATM
